# Q1 - Catalin+Rusu
1 qid:3 1:1048.0 2:2.6913857 3:0.01885496 4:2.6957276 5:5.0 6:0.0 7:5911 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/importance/
1 qid:3 1:1048.0 2:2.6913857 3:0.01885496 4:2.6957276 5:5.0 6:0.0 7:2106 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/length/
1 qid:3 1:1048.0 2:2.6913857 3:0.01885496 4:2.6957276 5:5.0 6:0.0 7:8766 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/
1 qid:3 1:1048.0 2:2.6913857 3:0.01885496 4:2.6957276 5:5.0 6:0.0 7:8944 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/citations/
# Q4 - Sanda+Avram
18 qid:4 1:600.0 2:2.8132837 3:0.01885496 4:5.859779 5:6.0 6:1.7295725 7:458007 # http://www.cs.ubbcluj.ro/~sanda/html/teaching_Experience/SO1/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:16112 # http://www.cs.ubbcluj.ro/~sanda/html/publications/
20 qid:4 1:5.393135 2:5.0 3:168.0 4:1.8293914 5:2.5375423 6:0.018854652 7:8093941087 # http://www.cs.ubbcluj.ro/~sanda/html/home/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:3204 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/Title/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:8548 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/Year/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:15770 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/all/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:4492 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/category/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:9876 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/importance/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:9100 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/length/
16 qid:4 1:1816.0 2:2.802712 3:0.01885496 4:5.834518 5:5.0 6:1.8293914 7:12959 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/
16 qid:4 1:1944.0 2:2.7974286 3:0.01885496 4:5.8239393 5:5.0 6:1.8293914 7:15636 # http://www.cs.ubbcluj.ro/~sanda/html/publications/all/citations/
16 qid:4 1:2072.0 2:2.7921653 3:0.01885496 4:5.8134003 5:5.0 6:1.8293914 7:8963 # http://www.cs.ubbcluj.ro/~sanda/html/publications/bibtex/
16 qid:4 1:1048.0 2:2.7816107 3:0.01885496 4:5.797532 5:5.0 6:1.8293914 7:8003 # http://www.cs.ubbcluj.ro/~sanda/html/publications/IConf/Year/
